we_vote_id,ballot_item_display_name,state_code,party,twitter_description,candidate_ultimate_election_date,contest_office_name,district_name,google_civic_election_id,state_code_2
wv87cand2302830,Steve Mazur,ky,Republican,,20241105,U.S. Representative,Kentucky's 5th congressional district,1000336,ky
wv87cand2302831,David Costello,me,Democrat,Democratic U.S. Senate Candidate for Maine,20241105,U.S. Senator,Maine,1000336,me
wv87cand2302832,Robert Cross,me,Republican,,20241105,U.S. Representative,Maine's 2nd congressional district,1000336,me
wv87cand2302833,Kevin Ball,me,Independent,,20241105,U.S. Representative,Maine's 2nd congressional district,1000336,me
wv87cand2302834,Louis Marino,ma,Libertarian,,20241105,U.S. Senator,Massachusetts,1000336,ma
wv87cand2302835,Elizabeth Warren,ma,Democrat,"U.S. Senator, Massachusetts. She/her/hers. Official Senate account.",20241105,U.S. Senator,Massachusetts,1000336,ma
wv87cand2302836,Shiva Ayyadurai,ma,Independent,Scientist+Engineer+Inventor. Candidate 4 President. CytoSolve. Systems Health. EchoMail. CleanFoodCertified. TruthFreedomHealth®. https://t.co/uMA8NPNQOF,20241105,U.S. Senator,Massachusetts,1000336,ma
wv87cand2302837,Chase Walker,ma,Republican,,20241105,U.S. Representative,Massachusetts's 1st congressional district,1000336,ma
wv87cand2302838,Richard Neal,ma,Democrat,"Serving the 1st District of Massachusetts in the US House of Representatives, with 82 cities & towns in western & central MA. Ranking Member of @WaysMeansCmte.",20241105,U.S. Representative,Massachusetts's 1st congressional district,1000336,ma
wv87cand2302839,Jim McGovern,ma,Democrat,Lisa's husband. Patrick & Molly's dad. Serving #MA02 & working to #EndHungerNow. Top Dem on @RulesDemocrats. Co-Chair of @TLhumanrights & @CECCgov. he/him,20241105,U.S. Representative,Massachusetts's 2nd congressional district,1000336,ma
wv87cand2302840,Lori Trahan,ma,Democrat,Congresswoman proudly representing Massachusetts' Third District. @EnergyCommerce member. She/Hers. 📞 (978) 459-0101,20241105,U.S. Representative,Massachusetts's 3rd congressional district,1000336,ma
wv87cand2302841,Jake Auchincloss,ma,Democrat,Dad. Marine. Former Newton City Councilor and Business Leader. Representing MA-04. Member of @TransportDems and @CmteOnCCPDems,20241105,U.S. Representative,Massachusetts's 4th congressional district,1000336,ma
wv87cand2302842,Katherine Clark,ma,Democrat,"Democratic Whip of the U.S. House of Representatives. Proudly representing the people of #MA5. Defender of women, kids & justice. She/Her",20241105,U.S. Representative,Massachusetts's 5th congressional district,1000336,ma
wv87cand2302843,Ayanna Pressley,ma,Democrat,Your Congresswoman. Proudly representing the MA 7th. Here to break concrete ceilings & shake the table. Personal account. She/hers. #ChangeCantWait,20241105,U.S. Representative,Massachusetts's 7th congressional district,1000336,ma
wv87cand2302844,Seth Moulton,ma,Democrat,"Father, husband, Marine, Congressman. It's time for a new generation of leadership: @serve_america 🇺🇸",20241105,U.S. Representative,Massachusetts's 6th congressional district,1000336,ma
wv87cand2302845,Stephen Lynch,ma,Democrat,The official Twitter account of Congressman Stephen F. Lynch. Proudly serving the 8th Congressional District of Massachusetts.,20241105,U.S. Representative,Massachusetts's 8th congressional district,1000336,ma
wv87cand2302846,Bill Keating,ma,Democrat,Official Twitter page. Proudly representing the 9th Congressional District of Massachusetts.,20241105,U.S. Representative,Massachusetts's 9th congressional district,1000336,ma
wv87cand2302847,Amy Klobuchar,mn,Democrat,U.S. Senator from Minnesota.,20241105,U.S. Senator,Minnesota,1000336,mn
wv87cand2302848,John Berman,mn,Republican,Republican FIGHTER vs the corrupt/incompetent lawyer-judge ABA mob→Every Major DomesticProblem—A pissed-off Engineer (https://t.co/nU0QPnyDl6 https://t.co/P88BrI6Itd) vs,20241105,U.S. Senator,Minnesota,1000336,mn
wv87cand2302849,Mike Ruoho,mn,Republican,"Minnesota GOP Candidate for Senator. Liberal Republican, 2026 Hopeful.
Cancel #EIDL Fund #RRF 100% 
#SmallBusiness 

From the People, For the people
#Ruoho2026",20241105,U.S. Senator,Minnesota,1000336,mn
wv87cand2302850,Mike Murphy,mn,Republican,"Candidate for Congress MN2. Ninety-nine percent of the failures come from people who make excuses. Former Mayor, small business owner, and father & husband.",20241105,U.S. Representative,Minnesota's 2nd congressional district,1000336,mn
wv87cand2302851,Josh Hawley,mo,Republican,"Christian, constitutional lawyer, husband to Erin, Dad to Elijah, Blaise and Abigail, U.S. Senator for Missouri",20241105,U.S. Senator,Missouri,1000336,mo
wv87cand2302852,Kellen Curry,ny,Republican,"Congressional Candidate New York House District 3, Afghanistan War Veteran and JP Morgan Alum. Join our movement to restore Honest Leadership!",20241105,U.S. Representative,New York's 3rd congressional district,1000336,ny
wv87cand2302853,George Santos,ny,Republican,America First 🇺🇸 | Trump 2024 | Serial Fraudster | Save our Kids | Currently: on the run from the FBI | My pronouns are U.S.A | (Parody Account),20241105,U.S. Representative,New York's 3rd congressional district,1000336,ny
wv87cand2302854,Anna Kaplan,ny,Democrat,Official Twitter account for Anna Kaplan for Congress,20241105,U.S. Representative,New York's 3rd congressional district,1000336,ny
wv87cand2302855,Joshua Lafazan,ny,Democrat,"Nassau County Legislator, District 18
🗒 Forbes 30 Under 30
🍎 Professor, LIU Post
🎓 Harvard & Cornell Grad, UPenn Doctoral Student",20241105,U.S. Representative,New York's 3rd congressional district,1000336,ny
wv87cand2302856,Will Murphy,ny,Democrat,,20241105,U.S. Representative,New York's 3rd congressional district,1000336,ny
wv87cand2302857,Zak Malamed,ny,Democrat,Running for Congress against George Santos in #NY03. Long Island native. Founder @TheNext50US & @Stu_Voice #StuVoice. Fmr @EmCollective’s @XQAmerica @Facebook.,20241105,U.S. Representative,New York's 3rd congressional district,1000336,ny
wv87cand2302858,Laura A. Gillen,ny,Democrat,Candidate for Congress in NY-04.  Mother. Former Hempstead Town Supervisor.  Lawyer. Adjunct Professor of Law at @HofstraU,20241105,U.S. Representative,New York's 4th congressional district,1000336,ny
wv87cand2302859,Patricia Maher,ny,Democrat,"Touro Law School, J.D., Hofstra School of Law, LL.M., Health Law, daughter of a cadet nurse, (Navy), Long Islander. Democrat, https://t.co/zRO6QapBSR",20241105,U.S. Representative,New York's 4th congressional district,1000336,ny
wv87cand2302860,Sarah Hughes,ny,Democrat,Olympic Champ ⛸🥇 & Lawyer✨@StanfordGSB ‘24🌲| @PennLaw ‘18⚖️| @Yale ‘09🐶| @WomensSportsFdn AAP | https://t.co/wIhVKWpVxo,20241105,U.S. Representative,New York's 4th congressional district,1000336,ny
wv87cand2302861,Alexandria Ocasio-Cortez,ny,Democrat,"US Representative,NY-14 (BX & Queens). In a modern, moral, & wealthy society, no American should be too poor to live. 💯% People-Funded, no lobbyist💰. She/her.",20241105,U.S. Representative,New York's 14th congressional district,1000336,ny
wv87cand2302862,Liz Gereghty,ny,Democrat,"Small businesswoman, school board member, mother of three, and candidate for #NY17. Running to represent my home of the Hudson Valley in Congress.",20241105,U.S. Representative,New York's 17th congressional district,1000336,ny
wv87cand2302863,Josh Riley,ny,Democrat,5th generation Upstate NYer. U-E Tiger ‘99. Husband. Dad. Attorney. Democrat running for Congress in #NY19. Text JOSH to 30343.,20241105,U.S. Representative,New York's 19th congressional district,1000336,ny
wv87cand2302864,Dan Buttermann,ny,Democrat,,20241105,U.S. Representative,New York's 19th congressional district,1000336,ny
wv87cand2302865,Jill Lochner,ny,,Help moderate Republican Jill Lochner replace extremist Elise Stefanik in the 2024 Primary Election for #NY21. #JillforNY21,20241105,U.S. Representative,New York's 21st congressional district,1000336,ny
wv87cand2302866,Elise Stefanik,ny,Republican,Proud Representative for New York's 21st Congressional District. House Republican Conference Chair. 📸 Instagram: @repstefanik,20241105,U.S. Representative,New York's 21st congressional district,1000336,ny
wv87cand2302867,Clem Harris,ny,,"Director of Africana Studies and Associate Professor of History, Urban Studies, and Public Affairs, Utica University",20241105,U.S. Representative,New York's 22nd congressional district,1000336,ny
wv87cand2302868,Sarah Hood,ny,Democrat,Working Mom. Air Force Veteran. Dewitt Town Councilor. Native Central New Yorker. Running for Congress in #NY22 to fight for Social Security & Women's Rights.,20241105,U.S. Representative,New York's 22nd congressional district,1000336,ny
wv87cand2302869,Kirsten Gillibrand,ny,Democrat,"Mom to Theo, Henry and dog Maple. Wife to Jonathan. U.S. Senator for New York. Not “very polite.” She/her.",20241105,U.S. Senator,New York,1000336,ny
wv87cand2302870,Will Schweitzer ,ny,Democrat,Candidate for US Senate in NY | Army Ranger | Corruption Fighter | Father | Husband | Go Bills 🇺🇸,20241105,U.S. Senator,New York,1000336,ny
wv87cand2302871,Lee Zeldin,ny,Republican,Proudly representing New York's First Congressional District. Ranking Member of @HouseForeignGOP Subcommittee on Oversight & Investigations.,20241105,U.S. Senator,New York,1000336,ny
wv87cand2302872,Khaled Salem,ny,Democrat,"Free Education in Universitys for American students.
Help Khaled to fight the three enemies of humanity poverty ignorance and disease.",20241105,U.S. Senator,New York,1000336,ny
wv87cand2302873,Lori Chavez-DeRemer,or,Republican,"Wife. Mom. Oregonian. Small business owner. Former Mayor of Happy Valley, OR. Congresswoman for Oregon’s 5th congressional district.",20241105,U.S. Representative,Oregon's 5th congressional district,1000336,or
wv87cand2302874,Kevin Easton,or,Democrat,"Husband, public servant, LGBTQ+ community leader, SEIU Local 503 member & Democrat for U.S. Congress running to defeat GOP U.S. Rep. Lori Chavez-DeRemer in OR-5",20241105,U.S. Representative,Oregon's 5th congressional district,1000336,or
wv87cand2302876,Andrea Salinas,or,Democrat,"Congresswoman for #OR06. Democrat, Latina, Mom. Change is possible in a single generation, but only if we work for it. Official account is @RepSalinas.",20241105,U.S. Representative,Oregon's 6th congressional district,1000336,or
wv87cand2302877,David Russ,or,Republican,,20241105,U.S. Representative,Oregon's 6th congressional district,1000336,or
wv87cand2302878,John R. Ashcroft,mo,Republican,Husband. Father. Missouri's 40th Secretary of State. @MissouriSOS. #ShowIt2Vote,20241105,Governor of Missouri,Missouri,1000336,mo
wv87cand2302879,Flemming Larsen,nv,Republican,,20240611,U.S. Representative,Nevada's 1st congressional district,1000340,nv
wv87cand2302880,Drew Johnson,nv,Republican,Husband. Dog dad. Golden Knights super fan. Government watchdog and liberty-loving defender of taxpayers. Candidate for Congress (NV-3).,20240611,U.S. Representative,Nevada's 3rd congressional district,1000340,nv
wv87cand2302881,David Flippo,nv,Republican,Candidate David Flippo for Congress NV4,20240611,U.S. Representative,Nevada's 4th congressional district,1000340,nv
wv87cand2302882,Elizabeth Helgelien,nv,Republican,Former Nevada State Senator • Mom • Proud wife to @TigerHelgelien • Believer • Youngest female State Senator in Nevada’s history • Candidate for Congress NV-3,20240611,U.S. Representative,Nevada's 3rd congressional district,1000340,nv
wv87cand2302883,Alberto Orozco,nv,Republican,,20241105,U.S. Representative,Nevada's 4th congressional district,1000340,nv
wv87cand2302884,Jason Riddle,nh,Republican,2024 New Hampshire 2nd Congressional District Candidate,20240910,U.S. Representative,New Hampshire's 2nd congressional district,1000341,nh
wv87cand2302885,Tate Howell,ut,Republican,,20241105,U.S. Representative,Utah's 3rd congressional district,1000336,ut
wv87cand2302886,Glenn J. Wright,ut,Democrat,"Summit County Councilman. Husband, father, #engineer, #veteran and avid #soccer fan. #Utah #ParkCity #politics #utpol #utleg #ut3",20241105,U.S. Representative,Utah's 3rd congressional district,1000336,ut
wv87cand2302887,Trent Staggs,ut,Republican,"Candidate for US Senate in Utah- Mayor of Riverton, UT- Husband and Father",20241105,U.S. Senator,Utah,1000336,ut
wv87cand2302888,Ty Jensen,ut,Republican,"(R-UT) 2024 U.S. House District 2 Candidate, UT RNC Committeeman Candidate, America First Conservative Political Commentator, Public Conservative Speaker",20231121,U.S. Representative,Utah's 2nd congressional district,1000342,ut
wv87cand2302889,Mitt Romney,ut,Republican,United States Senator from the great state of Utah.,20241105,U.S. Senator,Utah,1000336,ut
wv87cand2302890,Brad R. Wilson,ut,Republican,"Brad is exploring a run for the U.S. Senate in 2024 and knows Utahns deserve a bold, proven, and conservative fighter.",20241105,U.S. Senator,Utah,1000336,ut
wv87cand2302891,Cris Ericson,vt,Independent,"https://t.co/xCpWR2AY9F 
Cris Ericson 2022 independent candidate for U.S. Senator - Vermont",20241105,U.S. Senator,Vermont,1000336,vt
wv87cand2302892,Ky Velez,fl,,"As your mayoral candidate, I am focused on building a better future through affordable housing, food access, environmental sustainability, and public safety.",20231107,Mayor of Orlando,Orlando city,1000337,fl
wv87cand2302893,Bert K. Olson,sd,Democrat,"Bert Olson is a Progressive running against Dusty Johnson as an Independent, if he gets enough signatures to get on the ballot:",20241105,SD State Representative,South Dakota State Senate district 1,1000336,sd
wv87cand2302894,Jon Tester,mt,Democrat,Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.,20241105,U.S. Senator,Montana,1000336,mt
wv87cand2302895,Thomas J. Madigan,mt,Republican,,20241105,U.S. Senator,Montana,1000336,mt
wv87cand2302896,Kevin Hamm,mt,Democrat,"Candidate for MT02, CEO of Auxilyum, CEO of @HighSpeedMT, political nerd, President of @montanaprideorg 🌈🏳️‍🌈🏳️‍🌈🦄 #UpliftMT #GoHamm",20241105,U.S. Representative,Montana,1000336,mt
wv87cand2302897,Martin Heinrich,nm,Democrat,"U.S. Senator for NM | Husband, dad, recovering engineer. Constantly seeking climate action, a fair shot for all New Mexicans, and the best elk adovada recipes.",20241105,U.S. Senator,New Mexico,1000336,nm
